,image_name,image_url
30,6a99170247452b89.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/6a99170247452b89.jpg
31,e64016a4d5463784.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e64016a4d5463784.jpg
32,4d7f6cfdbe1dc95d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4d7f6cfdbe1dc95d.jpg
33,00482944cf73eabc.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/00482944cf73eabc.jpg
34,497fb53f213a82b6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/497fb53f213a82b6.jpg
35,e40266b905f5a0d5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e40266b905f5a0d5.jpg
36,0831b85bce45400f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0831b85bce45400f.jpg
37,7b2c421f11bc619f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/7b2c421f11bc619f.jpg
38,1690f2a4f5d0fece.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1690f2a4f5d0fece.jpg
39,f1974ff3b9f2501c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f1974ff3b9f2501c.jpg
40,93a629a97ece526e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/93a629a97ece526e.jpg
41,5808cdb11ba7962b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/5808cdb11ba7962b.jpg
42,bef5c7be4b221479.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/bef5c7be4b221479.jpg
43,d45d081506b37759.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d45d081506b37759.jpg
44,dc69d4eeaae8f30c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/dc69d4eeaae8f30c.jpg
45,006c8f923dbaef08.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/006c8f923dbaef08.jpg
46,54a4ac509f5e99be.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/54a4ac509f5e99be.jpg
47,ec526ebbff91a42b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ec526ebbff91a42b.jpg
48,b92bc183437a42a8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b92bc183437a42a8.jpg
49,5d21bc75ca5e3203.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/5d21bc75ca5e3203.jpg
50,8ae0037234dbb3da.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/8ae0037234dbb3da.jpg
51,7f8994e452974f3d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/7f8994e452974f3d.jpg
52,619e546f981960ca.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/619e546f981960ca.jpg
53,90cb2d450a9603f4.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/90cb2d450a9603f4.jpg
54,d43e22bf021456e0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d43e22bf021456e0.jpg
55,592231a4fc80e5d9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/592231a4fc80e5d9.jpg
56,4bdd571c781ade12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4bdd571c781ade12.jpg
57,36023377c359f823.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/36023377c359f823.jpg
58,99e2e157f6648e90.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/99e2e157f6648e90.jpg
59,81e910efeba6502f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/81e910efeba6502f.jpg
60,b04b344078453ee6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b04b344078453ee6.jpg
61,244549b72fdc1d9a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/244549b72fdc1d9a.jpg
62,91ddd95ff153e48f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/91ddd95ff153e48f.jpg
63,6ea187b9d6cff796.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/6ea187b9d6cff796.jpg
64,06a0db31fcb451d8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/06a0db31fcb451d8.jpg
65,00dd2b27592fa2bd.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/00dd2b27592fa2bd.jpg
66,b27ad3968d64803d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b27ad3968d64803d.jpg
67,a15cedffd2faaf43.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a15cedffd2faaf43.jpg
68,871213b85b9b2201.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/871213b85b9b2201.jpg
69,00dc5a8d62b40659.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/00dc5a8d62b40659.jpg
70,959dd35c989d77a3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/959dd35c989d77a3.jpg
71,f5fac97480c915e2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f5fac97480c915e2.jpg
72,e72aaef66042d7fc.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e72aaef66042d7fc.jpg
73,1a9017eae5da2e05.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1a9017eae5da2e05.jpg
74,00a9b14c5dfccc1c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/00a9b14c5dfccc1c.jpg
75,3d28dc9e0b0ab7c2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/3d28dc9e0b0ab7c2.jpg
76,85e7dd0216d329d5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/85e7dd0216d329d5.jpg
77,ca72710975578e1a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ca72710975578e1a.jpg
78,63bcb206330195ee.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/63bcb206330195ee.jpg
79,dd74097b3e70befd.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/dd74097b3e70befd.jpg
80,04eaf727fa96031d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/04eaf727fa96031d.jpg
81,f43ffee99561aeb2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f43ffee99561aeb2.jpg
82,6c5fadffa097435c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/6c5fadffa097435c.jpg
83,d907eca1572d48ce.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d907eca1572d48ce.jpg
84,a0acb592e70b9b63.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a0acb592e70b9b63.jpg
85,05798cc4489bed34.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/05798cc4489bed34.jpg
86,80f19557e130a04e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/80f19557e130a04e.jpg
87,62678d7e946036e2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/62678d7e946036e2.jpg
88,aa973004b1c3090e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/aa973004b1c3090e.jpg
89,fff912ecfaa2494e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/fff912ecfaa2494e.jpg
90,d2187740c82cc2ef.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d2187740c82cc2ef.jpg
91,2e87a8a144119eab.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2e87a8a144119eab.jpg
92,e1d4357b2bf6dfe8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e1d4357b2bf6dfe8.jpg
93,67e70699c3b86742.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/67e70699c3b86742.jpg
94,e67f7600de1b4811.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e67f7600de1b4811.jpg
95,ddf7b2719cbaa67e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ddf7b2719cbaa67e.jpg
96,f718798e1bb28a19.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f718798e1bb28a19.jpg
97,78065fd9407bcdc0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/78065fd9407bcdc0.jpg
98,1b0256a5ac6b5af8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1b0256a5ac6b5af8.jpg
99,4c6c19d810a37e0d.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4c6c19d810a37e0d.jpg
100,d7c9ba7b7774dcd9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d7c9ba7b7774dcd9.jpg
101,7383bdfab35e1830.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/7383bdfab35e1830.jpg
102,50ba472419525795.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/50ba472419525795.jpg
103,fe54fc08eefb7e5c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/fe54fc08eefb7e5c.jpg
104,7719a16a6b2a5038.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/7719a16a6b2a5038.jpg
105,39d4095f449bb6ba.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/39d4095f449bb6ba.jpg
106,0a503cc3b53682e2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0a503cc3b53682e2.jpg
107,6321e6f8ff028e95.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/6321e6f8ff028e95.jpg
108,2c785e2abbd3db17.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2c785e2abbd3db17.jpg
109,962cbde7d6d89824.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/962cbde7d6d89824.jpg
110,eb92a819ff1c1b7f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/eb92a819ff1c1b7f.jpg
111,3c3be3d7ea5ab781.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/3c3be3d7ea5ab781.jpg
112,1c87fe994ad4ee6b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1c87fe994ad4ee6b.jpg
113,7dcb41f1d87b3672.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/7dcb41f1d87b3672.jpg
114,6d9b22676d2b0536.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/6d9b22676d2b0536.jpg
115,d84af53461a42947.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d84af53461a42947.jpg
116,6d7f4e17fa88db0b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/6d7f4e17fa88db0b.jpg
117,362820b92147d270.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/362820b92147d270.jpg
118,9afe691405932e26.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/9afe691405932e26.jpg
119,1f1796e5feff6265.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1f1796e5feff6265.jpg
120,e0cb58d1b631700f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e0cb58d1b631700f.jpg
121,9a054ca99b114cb5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/9a054ca99b114cb5.jpg
122,180869e621b4031a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/180869e621b4031a.jpg
123,417fd8865b9c0ba1.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/417fd8865b9c0ba1.jpg
124,00573b845abf9130.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/00573b845abf9130.jpg
125,fd480e302f644936.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/fd480e302f644936.jpg
126,dabff20a43b0b29f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/dabff20a43b0b29f.jpg
127,572fbcbc957bbfe2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/572fbcbc957bbfe2.jpg
128,a0066ae2ba5a8f1e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a0066ae2ba5a8f1e.jpg
129,537ef62f435ff0da.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/537ef62f435ff0da.jpg
130,5e4b11fdae89b364.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/5e4b11fdae89b364.jpg
131,b69ea1c1fda19221.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b69ea1c1fda19221.jpg
132,1459b7fad1474dc8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1459b7fad1474dc8.jpg
133,dde83072f888104a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/dde83072f888104a.jpg
134,e32b1a3d0ad43d6b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e32b1a3d0ad43d6b.jpg
135,d47579099e4cacc5.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d47579099e4cacc5.jpg
136,bdd3dcf8d305b8f6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/bdd3dcf8d305b8f6.jpg
137,766aa1d6a90df0ed.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/766aa1d6a90df0ed.jpg
138,2df27e11fa8e6e37.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2df27e11fa8e6e37.jpg
139,dfa5acd7d2ab8af2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/dfa5acd7d2ab8af2.jpg
140,2cdebd1de916fec7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2cdebd1de916fec7.jpg
141,3b74a978269b2986.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/3b74a978269b2986.jpg
142,eb23d49b20456fc3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/eb23d49b20456fc3.jpg
143,43d19e2a09eb794b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/43d19e2a09eb794b.jpg
144,8c703760fd71ae3b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/8c703760fd71ae3b.jpg
145,ae7f7092b2a0d446.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ae7f7092b2a0d446.jpg
146,2c098c8dca4385a9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/2c098c8dca4385a9.jpg
147,4a8be9ed4da28a17.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4a8be9ed4da28a17.jpg
148,a14cb2e93247b74a.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a14cb2e93247b74a.jpg
149,118aaa1d3aa0b867.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/118aaa1d3aa0b867.jpg
150,a7b043f889d06886.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a7b043f889d06886.jpg
151,d0efb233fd548383.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d0efb233fd548383.jpg
152,ff3082326ce27825.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ff3082326ce27825.jpg
153,d341928463933200.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d341928463933200.jpg
154,48cc17ff9b2d5ec8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/48cc17ff9b2d5ec8.jpg
155,d62217665f2678a0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d62217665f2678a0.jpg
156,df45e2e2ca5204a2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/df45e2e2ca5204a2.jpg
157,62211cb202e452f2.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/62211cb202e452f2.jpg
158,4efa9e1b793aea67.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4efa9e1b793aea67.jpg
159,45bcbdcc6d38e4b3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/45bcbdcc6d38e4b3.jpg
160,88198a8400de751e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/88198a8400de751e.jpg
161,628b17c3206d5498.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/628b17c3206d5498.jpg
162,cc7a971186c430b8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/cc7a971186c430b8.jpg
163,9090b74e0cfed779.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/9090b74e0cfed779.jpg
164,8bd52ad86432a3c9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/8bd52ad86432a3c9.jpg
165,27292f7a477e8be9.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/27292f7a477e8be9.jpg
166,6f0dab4e2639c849.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/6f0dab4e2639c849.jpg
167,793e7b0091280ce8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/793e7b0091280ce8.jpg
168,0498c8159b5e8528.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0498c8159b5e8528.jpg
169,c9bab08263b28e49.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/c9bab08263b28e49.jpg
170,820ccd2e06fa0c12.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/820ccd2e06fa0c12.jpg
171,0035d5dda522f6ac.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/0035d5dda522f6ac.jpg
172,978b36dfd9aa7998.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/978b36dfd9aa7998.jpg
173,77554cfafba211a0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/77554cfafba211a0.jpg
174,a18985e29eefb29e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a18985e29eefb29e.jpg
175,63b2f5b8d1dcaeb3.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/63b2f5b8d1dcaeb3.jpg
176,1d758e32704532bc.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/1d758e32704532bc.jpg
177,00d8f84f582d1f1c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/00d8f84f582d1f1c.jpg
178,104f710441b35ced.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/104f710441b35ced.jpg
179,04ccc27a112314f6.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/04ccc27a112314f6.jpg
180,b2a46a26186725c0.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b2a46a26186725c0.jpg
181,d09b89dcab66afcc.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d09b89dcab66afcc.jpg
182,7378d6dfeaac97fa.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/7378d6dfeaac97fa.jpg
183,d0212c7773a49479.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d0212c7773a49479.jpg
184,b6fe4f8471481e36.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/b6fe4f8471481e36.jpg
185,809ac6b05c9d6eff.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/809ac6b05c9d6eff.jpg
186,ee5347a23ac91eff.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/ee5347a23ac91eff.jpg
187,de6bcd036c075a8e.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/de6bcd036c075a8e.jpg
188,f31d1d28077ba7fb.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/f31d1d28077ba7fb.jpg
189,7d24073012b8f435.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/7d24073012b8f435.jpg
190,d9552d54c1f8ee29.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d9552d54c1f8ee29.jpg
191,32d614e566a07b25.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/32d614e566a07b25.jpg
192,edd0bc6c23a97859.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/edd0bc6c23a97859.jpg
193,98306b40a637889f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/98306b40a637889f.jpg
194,3abc98e4830b336f.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/3abc98e4830b336f.jpg
195,03582779fbf0aaf7.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/03582779fbf0aaf7.jpg
196,38eeb3b23a47bd72.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/38eeb3b23a47bd72.jpg
197,a86533c922800c2b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a86533c922800c2b.jpg
198,4877723ad32fac75.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/4877723ad32fac75.jpg
199,e7be41e879bf4190.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/e7be41e879bf4190.jpg
200,d35a682707eeed54.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d35a682707eeed54.jpg
201,a68d36011948d93c.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/a68d36011948d93c.jpg
202,370bfe74cb73e065.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/370bfe74cb73e065.jpg
203,d69ed9eeac133686.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d69ed9eeac133686.jpg
204,d10065189e3b2482.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d10065189e3b2482.jpg
205,562cbf22d5fa6bb8.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/562cbf22d5fa6bb8.jpg
206,985051e0782db754.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/985051e0782db754.jpg
207,d0279da8f5bea51b.jpg,https://requestor-proxy.figure-eight.com/figure_eight_datasets/open-images/train/d0279da8f5bea51b.jpg
